,Date,Close_A,Close_B,Returns_A,Returns_B,WeightA,InvestmentA,InvestmentB,Total_Returns,Variance,Expected_Utility_Current,Variance_Optimal,Expected_Utility_Optimal,TC,CEC,Min_Cost_Weight,Total_Costs,Low_Bound,High_Bound,Rebalance,New_WeightA
10,16/01/13,57.74,798.42,-0.004825922095828994,-0.000575806128580103,0.6091362664044234,455358506.9034889,554380520.0381713,-0.0031690162652667775,0.0,0.0005218711318648262,4.0317018766939295e-07,0.0005216700306598322,6.949999999999235,-45.8113791346193,0.5449999999999954,-38.861379134620066,0.47650000000000037,0.6139999999999878,1.0,0.4509665317014613
11,17/01/13,58.21,797.92,0.008139937651541418,-0.000626236817715009,0.611213606866756,550307769.6832001,459431257.25846004,0.004713557969137749,0.0,0.0003494558977487419,7.032127579501462e-06,0.00034594548782348284,3.1999999999996476,-28.310738198200625,0.6464999999999842,-25.110738198200977,0.6139999999999878,0.6794999999999806,1.0,0.5449999999999954
12,18/01/13,58.15,793.85,-0.0010307507301151597,-0.0051007619811509475,0.6121833038126402,652796280.9177673,356942746.0238928,-0.0026131157244170256,0.0,0.0004907754323612175,2.2411740397486359e-07,0.0004906636266376078,7.6499999999991575,-52.77227099753645,0.5379999999999961,-45.12227099753729,0.46200000000000035,0.6139999999999878,1.0,0.6464999999999842
13,22/01/13,58.18,794.5,0.0005159071367153434,0.000818794482584817,0.6121114393587135,543239596.4946092,466499430.44705087,0.0006333719065074739,0.0,0.0003658283644555273,-1.6305178951301825e-06,0.0003666422510911059,29.049999999998747,-323.3973810967683,0.32400000000000023,-294.34738109676954,0.03400000000000002,0.6139999999999878,0.0,0.5379999999999961
14,23/01/13,58.12,788.4,-0.001031282227569652,-0.007677784770295792,0.6136952418233118,542679363.1534323,462917748.22461283,-0.0036093845321663043,0.0,0.000359340029299931,3.3245245562740506e-06,0.00035768051549521995,0.14999999999998348,-0.20567481051614322,0.6159999999999876,-0.055674810516159745,0.6139999999999878,0.6179999999999873,1.0,0.5396588325614401
15,24/01/13,58.4,782.6,0.004817618719889838,-0.007356671740233356,0.6165811113436114,619447820.6088632,386149290.76918185,0.00011463238771902695,0.0,0.00023095900693847227,1.4994676223137076e-05,0.00022346963879799747,6.649999999999268,-197.20879862461516,0.6809999999999804,-190.5587986246159,0.6139999999999878,0.748499999999973,0.0,0.6159999999999876
16,25/01/13,59.03,784.92,0.010787671232876717,0.0029644773830819204,0.618416290979169,626130220.0435137,387294021.6081602,0.007788110941244986,0.0,0.00021963761809822675,5.197537768117441e-06,0.0002170414764584089,2.9999999999996696,-21.46128252888957,0.6444999999999844,-18.4612825288899,0.6139999999999878,0.675499999999981,0.0,0.6178362370955818
17,28/01/13,58.74,781.77,-0.004912756225647907,-0.004013147836722131,0.6182030290706819,623054194.9069285,385739753.443168,-0.004569480319935426,0.0,0.00040554143455962866,-1.5666741235391676e-06,0.0004063233100362753,26.99999999999875,-294.7237995876151,0.34450000000000025,-267.7237995876163,0.07500000000000005,0.6139999999999878,1.0,0.6176228514514254
18,29/01/13,59.14,774.54,0.006809669731018042,-0.00924824436854832,0.6219905761124467,347529515.2066085,661264433.1434879,0.0006788067683605181,0.0,0.0002728545012315614,2.7171095029491042e-05,0.0002592860137993078,8.79999999999903,-567.8927355035057,0.702499999999978,-559.0927355035067,0.6139999999999878,0.7909999999999683,1.0,0.34450000000000025
19,30/01/13,59.2,772.42,0.00101454176530269,-0.002737108477289807,0.6228730139044336,708677748.7159206,300116199.63417584,-0.000403617381527277,0.0,0.00027400439815827485,-1.0103518396135403e-07,0.00027405485204549555,8.199999999999097,-55.904812334972576,0.5324999999999968,-47.70481233497348,0.45150000000000035,0.6139999999999878,1.0,0.702499999999978
20,31/01/13,58.98,775.44,-0.003716216216216317,0.003909790010616199,0.6210801416440894,537182777.4964231,471611170.8536734,-0.0008402434719448904,0.0,0.0002515490065022047,4.811483922773106e-06,0.00024914604980124906,3.5999999999996035,-28.72439974765939,0.6504999999999838,-25.124399747659787,0.6139999999999878,0.6869999999999797,1.0,0.5324999999999968
21,01/02/13,59.45,763.22,0.00796880298406255,-0.01575879500670585,0.6266698980865752,656220463.4017214,352573484.9483751,-0.001022055085725393,0.0,0.0002222062070499458,6.111837239759222e-05,0.00019167827599254856,10.399999999998855,-1667.9937846486582,0.7184999999999763,-1657.5937846486593,0.6139999999999878,0.8229999999999648,0.0,0.6504999999999838
22,04/02/13,58.38,759.45,-0.01799831791421358,-0.004939598018919855,0.6235741225221638,644409598.8796046,350831913.6606004,-0.013123104684844678,0.0,0.00019194173410594189,1.7255759924456996e-05,0.0001833214771673281,9.149999999998993,-421.1292901068475,0.7059999999999776,-411.9792901068485,0.6139999999999878,0.7979999999999675,0.0,0.647490675137581
23,05/02/13,58.65,750.5,0.004624871531346386,-0.011784844295213648,0.6274319538777035,647389910.4879892,346697414.1843184,-0.00155217014782838,0.0,-6.416302305455976e-05,2.828675730992279e-05,-7.831058143573853e-05,9.749999999998927,-729.257878528955,0.711999999999977,-719.507878528956,0.6139999999999878,0.8099999999999662,0.0,0.6512404840303097
24,06/02/13,58.64,764.24,-0.00017050298380216766,0.01830779480346445,0.6231412541300565,647279528.5765675,353044679.30209666,0.006713920318465627,0.0,-8.958171550270673e-05,3.620242231071162e-05,-0.00010769039565495443,10.79999999999881,-1119.6325457873968,0.7224999999999758,-1108.832545787398,0.6139999999999878,0.8309999999999639,0.0,0.6470697434676901
25,07/02/13,58.16,772.45,-0.008185538881309795,0.01074269862870314,0.6186915358718524,641981196.8283281,356837331.89430624,-0.0010522670317578697,0.0,3.06420827699348e-05,3.823051876153628e-05,1.1529520591454969e-05,10.149999999998883,-1038.3267194935543,0.7159999999999765,-1028.1767194935553,0.6139999999999878,0.8184999999999653,0.0,0.6427405763580927
26,08/02/13,58.53,777.04,0.0063617606602477395,0.005942132176839809,0.6187899212389002,646065327.5509293,358957706.48605305,0.006201752767735158,0.0,1.1887734580257131e-05,-1.639055534080602e-06,1.270721748344438e-05,28.799999999998747,-320.1082710013736,0.32650000000000023,-291.30827100137486,0.03900000000000003,0.6139999999999878,1.0,0.642836338741223
27,11/02/13,58.47,771.81,-0.001025115325474113,-0.006730670235766567,0.6201401194324049,328140020.61307496,676883013.4239074,-0.003200130362202569,0.0,0.00011118844455843731,1.976381693194837e-06,0.00011020075957724756,0.5999999999999339,-0.995086457677985,0.6084999999999884,-0.39508645767805106,0.602999999999989,0.6139999999999878,1.0,0.32650000000000023
28,12/02/13,58.76,787.13,0.004959808448777192,0.019849444811546935,0.6166694658250698,611556516.2114921,393466517.82549024,0.010615783939233792,0.0,5.759165896676821e-05,2.3097301345488276e-05,4.6046070813982674e-05,8.79999999999903,-493.44415220531346,0.702499999999978,-484.6441522053144,0.6139999999999878,0.7909999999999683,1.0,0.6084999999999884
29,13/02/13,58.9,788.54,0.0023825731790334537,0.0017913178255180018,0.6168089309583222,706028681.4109579,298994352.6260243,0.002155926948536724,0.0,0.0002145349256147526,-1.614276288318247e-06,0.0002153412667245537,28.29999999999875,-312.98239488997126,0.33150000000000024,-284.6823948899725,0.04900000000000004,0.6139999999999878,1.0,0.702499999999978
30,14/02/13,58.58,781.26,-0.005432937181663822,-0.009232252010043851,0.6177131495556859,333165135.78325987,671857898.2537224,-0.006888800692376629,0.0,0.0002385796874453472,-3.936173122828828e-08,0.00023859934669946749,8.449999999999068,-59.64894689292066,0.529999999999997,-51.1989468929216,0.44650000000000034,0.6139999999999878,1.0,0.33150000000000024
31,15/02/13,58.43,788.61,-0.0025606008876749575,0.009407879579141465,0.6148925522355095,532662208.03959763,472360825.99738467,0.0020147918145885235,0.0,0.0001344175449914157,1.4379384133602538e-05,0.0001272323020794807,7.199999999999207,-222.97117907577046,0.6864999999999798,-215.77117907577127,0.6139999999999878,0.7589999999999718,1.0,0.529999999999997
32,19/02/13,59.12,794.17,0.011809002224884457,0.007050379782148175,0.616008261820373,689948312.866368,315074721.17061424,0.009976421281087555,0.0,0.00015755272377615184,8.892241678088311e-07,0.00015710843416670347,4.299999999999526,-21.224751067805414,0.5714999999999925,-16.924751067805886,0.5294999999999971,0.6139999999999878,1.0,0.6864999999999798
33,20/02/13,58.54,780.26,-0.009810554803788896,-0.017515141594368955,0.6178542928976312,574370663.9521278,430652370.0848545,-0.01276905247745952,0.0,0.00028400731301518443,4.996380101788116e-06,0.00028151238821630024,2.749999999999697,-17.658958739730224,0.6419999999999847,-14.908958739730526,0.6139999999999878,0.6699999999999816,1.0,0.5714999999999925
34,21/02/13,57.66,778.6,-0.015032456440041031,-0.002127495962884085,0.6147762065764948,645224787.8517272,359798246.18525505,-0.010100881193369715,0.0,0.00011262590861183878,1.6983542120978974e-05,0.00010413854076387863,7.6499999999991575,-290.4829643490814,0.6909999999999793,-282.8329643490822,0.6139999999999878,0.7684999999999708,0.0,0.6419999999999847
35,22/02/13,58.49,791.44,0.014394727714186706,0.01649113793989221,0.6142871559445172,654512622.9872967,365731728.6936274,0.015202314813904882,0.0,-1.5913991675593583e-05,-1.1535423305006156e-06,-1.5337178239173586e-05,19.449999999998738,-193.68050607759812,0.4200000000000003,-174.2305060775994,0.22650000000000017,0.6139999999999878,1.0,0.641525358027164
36,25/02/13,57.09,787.58,-0.023935715506924193,-0.004877185889012425,0.6096953035377247,428502627.70598847,591741723.9749357,-0.016584595844483796,0.0,0.00016789259693853785,3.914033769946918e-05,0.00014833755338618197,8.749999999999037,-772.1050372389016,0.7019999999999781,-763.3550372389025,0.6139999999999878,0.7899999999999684,1.0,0.4200000000000003
37,26/02/13,57.55,777.82,0.008057453144158178,-0.012392391883999099,0.6145613218308984,716211534.8799864,304032816.8009378,7.578258774265656e-05,0.0,-3.1279410934922324e-05,4.5511297983955184e-05,-5.403833804620911e-05,8.149999999999103,-768.5597602780092,0.6959999999999787,-760.4097602780101,0.6139999999999878,0.7784999999999697,0.0,0.7019999999999781
38,27/02/13,58.28,778.0,0.012684622067767215,0.00023141600884524216,0.6174881070279925,725296407.5205145,304103174.8619598,0.007884674785448853,0.0,-2.9590075599749964e-05,1.574915319378771e-05,-3.746572531731667e-05,6.949999999999235,-222.9593459857071,0.6839999999999801,-216.00934598570788,0.6139999999999878,0.7539999999999724,0.0,0.7045819912243076
39,28/02/13,58.22,784.06,-0.0010295126973233204,0.007789203084832774,0.6154100273327959,724549705.6596491,306471896.24970204,0.0023437509700914294,0.0,5.896743717628506e-05,7.053844475607018e-06,5.5441472562115124e-05,4.549999999999499,-55.075169758112,0.6599999999999827,-50.5251697581125,0.6139999999999878,0.7059999999999776,0.0,0.7027492967342818
40,01/03/13,58.1,801.29,-0.0020611473720371087,0.02197535902864578,0.6097616271167952,723056301.9379185,313206726.2019791,0.007183051967616594,0.0,8.293618783360978e-05,6.315198664838214e-05,5.1372252191850955e-05,9.449999999998958,-1416.8652056056885,0.7089999999999773,-1407.4152056056896,0.6139999999999878,0.8044999999999668,0.0,0.697753641983939
41,04/03/13,58.35,800.13,0.004302925989672968,-0.00144766563915677,0.6111271826720679,726167559.691524,312753307.5865037,0.0020588244693227065,0.0,0.00015697953135133594,2.0906761768516007e-06,0.00015593494868297727,1.6499999999998183,-4.79644901574261,0.5979999999999895,-3.1464490157427916,0.5819999999999913,0.6139999999999878,1.0,0.6989633017903305
42,05/03/13,58.93,797.34,0.009940017137960444,-0.0034869333733268393,0.614303121406574,621274678.6322497,417646188.64577806,0.0047186410645134735,0.0,0.00017452350573614716,1.8654131907533305e-05,0.00016520393303110772,6.799999999999251,-245.60732958534004,0.6824999999999802,-238.8073295853408,0.6139999999999878,0.7514999999999726,1.0,0.5979999999999895
43,06/03/13,59.08,791.95,0.00254539283896138,-0.006759976923269906,0.6165101907252277,709063491.9172335,329857375.36079437,-0.001043659232488947,0.0,0.00021810197005930147,8.067511283470901e-06,0.00021407226387441,4.599999999999493,-61.448692578736086,0.6604999999999827,-56.84869257873659,0.6139999999999878,0.7074999999999775,0.0,0.6824999999999802
44,07/03/13,59.25,795.02,0.0028774542992553442,0.0038765073552622376,0.6162747568824659,711103789.7104957,331136069.902568,0.003260580965158688,0.0,0.00020284999559396668,-1.5401923784067488e-06,0.00020361937272698368,26.549999999998747,-288.52408706647736,0.34900000000000025,-261.9740870664786,0.08450000000000006,0.6139999999999878,1.0,0.6822842008503649
45,08/03/13,59.38,792.65,0.0021940928270043347,-0.0029810570803250336,0.6174983224524938,363741711.0049595,678498148.6081042,0.00020825717064476557,0.0,0.00022979556937871736,1.345467226980735e-06,0.00022912354730746914,2.5999999999997137,-9.474608209103508,0.5884999999999906,-6.874608209103794,0.5629999999999934,0.6139999999999878,1.0,0.34900000000000025
46,11/03/13,59.56,787.67,0.0030313236780059594,-0.006282722513089034,0.6196994150945222,613358157.3822782,428881702.23078555,-0.0005313146148427927,0.0,0.00022676647862319594,8.047431904437947e-06,0.00022274696243712412,5.099999999999438,-74.9789144105506,0.6654999999999821,-69.87891441055116,0.6139999999999878,0.7174999999999764,1.0,0.5884999999999906
47,12/03/13,59.26,786.53,-0.00503693754197454,-0.001447306613175603,0.6188503217146419,693610626.5724753,348629233.0405885,-0.003671798800157444,0.0,0.00021703586241287207,-2.198082519515538e-07,0.000217145656745971,9.299999999998976,-68.20754161473985,0.521499999999998,-58.90754161474088,0.4290000000000003,0.6139999999999878,1.0,0.6654999999999821
48,13/03/13,59.17,788.93,-0.0015187310158621958,0.003051377569831981,0.617772589686758,543528086.7882106,498711772.8248532,0.00022316440130421,0.0,0.00017930866367467057,6.784340408173027e-07,0.00017896972664605194,4.599999999999493,-23.159304696207528,0.5684999999999928,-18.559304696208034,0.5234999999999977,0.6139999999999878,1.0,0.521499999999998
49,14/03/13,59.75,785.49,0.009802264661145754,-0.004360336151496225,0.6211021858282265,592513360.1900192,449726499.42304456,0.004388930429229498,0.0,0.00017762717895256023,2.0776688162208728e-05,0.00016724732909749105,8.149999999999103,-388.4264601072829,0.6959999999999787,-380.27646010728375,0.6139999999999878,0.7784999999999697,1.0,0.5684999999999928
50,15/03/13,59.87,780.25,0.0020083682008367187,-0.006670995174986372,0.6231473556653605,725398942.2906703,316840917.32239354,-0.0012802236106651543,0.0,0.00021218016385679634,6.732048270649078e-06,0.00020881742714400469,4.89999999999946,-62.34224292356316,0.6634999999999823,-57.442242923563704,0.6139999999999878,0.7134999999999768,0.0,0.6959999999999787
51,18/03/13,59.21,778.07,-0.011023885084349372,-0.0027939762896507236,0.6211992535783623,717402227.7105494,315955671.3118036,-0.00792242219243433,0.0,0.0001971240044712856,5.875653493254422e-06,0.00019418884344305255,4.599999999999493,-50.817042129835954,0.6604999999999827,-46.21704212983646,0.6139999999999878,0.7069999999999775,0.0,0.6942437159374063
52,19/03/13,59.03,776.12,-0.0030400270224624215,-0.0025062012415335566,0.6210732811520816,715221305.5523345,315163822.8160924,-0.0028378134181874515,0.0,0.00012719179415494723,-1.6330781015048214e-06,0.00012800785506627806,28.44999999999875,-315.2586218746478,0.33000000000000024,-286.8086218746491,0.046000000000000034,0.6139999999999878,1.0,0.6941300741450515
53,20/03/13,59.39,778.19,0.006098593935287111,0.0026671133329898566,0.6218769936575522,340027092.36158115,690358036.0068457,0.0047983142498684295,0.0,0.00010154464093129697,-3.5358905291736906e-07,0.00010172135280259638,10.099999999998888,-76.5897123500281,0.5134999999999988,-66.48971235002921,0.4135000000000003,0.6139999999999878,1.0,0.33000000000000024
54,21/03/13,58.85,765.14,-0.009092439804680885,-0.016769683496318466,0.623704184644886,529102763.41718596,501282364.95124084,-0.01199538226978647,0.0,0.00013824422811909985,4.897651482991488e-06,0.00013579696089745144,3.549999999999609,-28.191781797914928,0.6499999999999838,-24.641781797915318,0.6139999999999878,0.6859999999999798,1.0,0.5134999999999988
55,22/03/13,59.36,759.32,0.008666100254885345,-0.007606451106986878,0.6275136214383734,669750333.4394608,360634794.92896605,0.002542807272261527,0.0,4.1031666578919e-05,2.778422670938096e-05,2.71421779995174e-05,9.749999999998927,-715.9146258040039,0.711999999999977,-706.1646258040049,0.6139999999999878,0.8099999999999662,0.0,0.6499999999999838
56,25/03/13,58.62,773.51,-0.012466307277628097,0.018687773270821273,0.6202253767653446,661401019.9835106,367374256.2101677,-0.0008618366367189045,0.0,6.001684281646622e-05,0.00010598476252430034,7.039105976812502e-06,11.849999999998694,-3721.1368877354544,0.7329999999999747,-3709.286887735456,0.6139999999999878,0.8524999999999615,0.0,0.6429013559021364
57,26/03/13,58.99,771.6,0.0063118389628114,-0.002469263487220541,0.6222875898764353,665575676.7114857,366467112.37316316,0.0029769990882655417,0.0,5.239832212499727e-05,6.939390841743707e-06,4.8929463851694487e-05,4.89999999999946,-63.424165475112204,0.6634999999999823,-58.524165475112746,0.6139999999999878,0.7134999999999768,0.0,0.6449109317471281
58,27/03/13,58.7,766.95,-0.004916087472452979,-0.006026438569206816,0.6225499731183511,662303648.465235,364258620.8328117,-0.005335480861291209,0.0,7.378302209020408e-05,-1.5314512719510656e-06,7.454848758953735e-05,25.799999999998747,-278.37083815818175,0.35650000000000026,-252.570838158183,0.09900000000000007,0.6139999999999878,1.0,0.6451665605420233
59,28/03/13,58.98,766.69,0.004770017035774954,-0.0003390051502705216,0.623747097068911,365969449.00475395,660592820.2932928,0.0028416164743130246,0.0,3.326328415818409e-05,1.2355956038108072e-06,3.2645580985203614e-05,2.0999999999997687,-6.373185756913813,0.59349999999999,-4.273185756914044,0.5734999999999922,0.6139999999999878,1.0,0.35650000000000026
60,01/04/13,58.19,761.81,-0.013394370973211278,-0.0063650236731926935,0.6220794768763801,609264706.8283805,417297562.46966624,-0.010749558645868462,0.0,5.327518685677752e-05,3.830743045947771e-06,5.136028519590657e-05,2.5999999999997137,-14.159879491160154,0.6404999999999849,-11.55987949116044,0.6139999999999878,0.6669999999999819,1.0,0.59349999999999
61,02/04/13,58.81,760.93,0.010654751675545748,-0.0011551436709941187,0.6248388582868099,657513133.4853834,369049135.8126633,0.006191549848146183,0.0,-2.4127993573632753e-05,1.3868181235664963e-05,-3.106285470546504e-05,7.799999999999141,-255.58261795843862,0.6924999999999791,-247.7826179584395,0.6139999999999878,0.7709999999999705,0.0,0.6404999999999849
62,03/04/13,58.52,763.08,-0.004931134160856998,0.0028254898610911017,0.6230169048124621,654270848.0116415,370091880.40414643,-0.002021150236942937,0.0,1.963164030234313e-05,5.018377949615378e-06,1.7122678165641017e-05,4.0999999999995485,-37.618397064065334,0.6554999999999832,-33.51839706406579,0.6139999999999878,0.6974999999999786,0.0,0.6387101266594244
63,04/04/13,59.04,772.44,0.008885850991114053,0.01226607957225978,0.6222309862459927,660084601.2749028,374631456.85823095,0.010160140024075615,0.0,5.387503316091162e-06,-3.957122985351711e-07,5.585354556535442e-06,10.24999999999887,-77.66890441907037,0.511999999999999,-67.41890441907151,0.4105000000000003,0.6139999999999878,1.0,0.637937911648774
64,05/04/13,58.77,770.92,-0.004573170731707266,-0.00196779037854089,0.6216163607655887,529774621.7641635,504941436.3689703,-0.0035889387652374705,0.0,7.42422094783756e-05,-9.099549979917479e-07,7.469703144805924e-05,15.399999999998737,-139.52468247424576,0.46050000000000035,-124.12468247424702,0.3075000000000002,0.6139999999999878,0.0,0.511999999999999
65,08/04/13,59.0,765.32,0.003913561340820104,-0.007264048150261937,0.6242462709588459,531847927.24324733,501273517.46212363,-0.00031586321635668213,0.0,4.912416408198021e-05,1.225583554766794e-05,4.2997632440382164e-05,7.299999999999196,-205.33726119431606,0.6874999999999797,-198.03726119431687,0.6139999999999878,0.7614999999999715,1.0,0.5147971034469443
66,09/04/13,59.21,766.45,0.0035593220338983045,0.0014765065593476123,0.6247334693201455,710270993.2349215,322850451.4704494,0.0027766963524311628,0.0,4.630167730171797e-05,-1.1921603969176405e-06,4.689763041327206e-05,19.09999999999874,-186.61219769455784,0.4235000000000003,-167.5121976945591,0.23350000000000018,0.6139999999999878,1.0,0.6874999999999797
67,10/04/13,60.09,759.85,0.01486235433203853,-0.00861112923217433,0.6302035163069234,437526931.8327249,595594512.872646,0.006053541591925837,0.0,6.360694648306144e-05,5.957041671422355e-05,3.3830461555714404e-05,10.949999999998795,-1826.082128175699,0.7239999999999757,-1815.1321281757,0.6139999999999878,0.8344999999999635,1.0,0.4235000000000003
68,11/04/13,60.56,756.88,0.007821600931935402,-0.003908666184115339,0.6329277298015582,747979925.9666634,285141518.7387075,0.0034837893996393365,0.0,0.00010132637315595865,1.3530018563337212e-05,9.456451986166092e-05,8.999999999999009,-337.26794557153994,0.7044999999999778,-328.2679455715409,0.6139999999999878,0.7949999999999678,0.0,0.7239999999999757
69,12/04/13,60.41,757.13,-0.0024768824306473647,0.0003303033505972497,0.632274590987555,746127267.6295596,285235701.9377413,-0.001446442373057244,0.0,0.00012177984803444494,-8.248016226795942e-07,0.00012219201762927082,13.249999999998732,-110.1732565178537,0.4820000000000004,-96.92325651785497,0.35050000000000026,0.6139999999999878,1.0,0.7234381004997597
70,15/04/13,59.22,758.56,-0.01969872537659323,0.0018887113177392667,0.6271957077693711,497116951.33143944,534246018.2358614,-0.011760476388639418,0.0,0.00011106873603939903,4.9800275960540095e-05,8.618133098479406e-05,11.999999999998678,-1869.1530978554028,0.7344999999999745,-1857.1530978554042,0.6139999999999878,0.8549999999999612,1.0,0.4820000000000004
71,16/04/13,60.06,760.23,0.014184397163120588,0.002201539759544513,0.629970590574157,757536101.1471561,273826868.4201447,0.009717136489879818,0.0,3.75800049169813e-05,1.4241167003703726e-05,3.046065361319084e-05,8.649999999999046,-325.8976375430933,0.7009999999999782,-317.24763754309424,0.6139999999999878,0.7884999999999686,0.0,0.7344999999999745
72,17/04/13,58.81,755.99,-0.02081252081252083,-0.0055772595135682446,0.626364410810948,741769865.2757951,272299664.91317785,-0.015175026071621023,0.0,9.566161011429576e-05,2.401146664641103e-05,8.366116460794741e-05,10.449999999998848,-732.0743284910947,0.7189999999999762,-721.6243284910959,0.6139999999999878,0.8244999999999646,0.0,0.73147830912301
73,18/04/13,58.63,758.41,-0.003060703961911271,0.0032011005436578532,0.6248978904902818,739499527.3103191,273171323.5185693,-0.0007210709460863107,0.0,4.081685813971061e-06,2.678016250343473e-06,2.742702857708123e-06,1.1499999999998733,-3.107245793998459,0.6259999999999865,-1.9572457939985854,0.6139999999999878,0.6379999999999851,1.0,0.7302466805527443
74,19/04/13,59.1,749.48,0.00801637387003229,-0.0117746337732888,0.6295341648764109,633931952.6188704,378738898.210018,0.0005927251536996803,0.0,-2.0530637735076523e-07,4.1852941733904324e-05,-2.11317970296796e-05,10.599999999998833,-1225.8721684421657,0.720499999999976,-1215.272168442167,0.6139999999999878,0.8269999999999643,0.0,0.6259999999999865
75,22/04/13,59.35,750.3,0.004230118443316444,0.001094091903719896,0.6302633145386621,636613559.8634511,379153273.37217337,0.0030683277523548824,0.0,3.2296492606521657e-06,-6.005891749533539e-07,3.529939381855286e-06,11.199999999998766,-87.37491730137492,0.5025000000000001,-76.17491730137615,0.3910000000000003,0.6139999999999878,1.0,0.6267319812319346
76,23/04/13,60.19,751.2,0.01415332771693345,0.0011995201919232645,0.6332539554809228,510422833.7009014,505343999.53472316,0.009363829858532124,0.0,2.0720326846603176e-05,1.687035604115977e-05,1.228595367763597e-05,9.649999999998936,-463.6146857528445,0.7109999999999771,-453.9646857528455,0.6139999999999878,0.8079999999999664,1.0,0.5025000000000001
77,24/04/13,60.71,750.09,0.008639308855291628,-0.0014776357827476216,0.6355920246845708,722210218.4305058,293556614.80511874,0.004928959426672375,0.0,7.325930183934586e-05,9.594292022587427e-06,6.846377397567656e-05,8.24999999999909,-220.9343616943471,0.6969999999999786,-212.684361694348,0.6139999999999878,0.7804999999999694,0.0,0.7109999999999771
78,25/04/13,61.03,750.01,0.005270960303080274,-0.00010665386820252198,0.6368334489839433,726016959.8223319,293525305.85661334,0.003311314810895638,0.0,9.975856639270832e-05,1.4791356561757343e-06,9.90193382478764e-05,0.04999999999999449,0.0064570571112199104,0.6139999999999878,0.056457057111214404,0.6139999999999878,0.0,1.0,0.7121008949431383
